nombre_material,masa_molar,electrones_desapareados,susceptibilidad,temperatura_curie,conductividad,clase_magnetica
Ferro_188,42.64244974089239,3,414.2506477408743,537.0846485870627,1068371.6383538444,ferromagnetico
Ferro_920,57.109503794881654,4,925.668276321573,755.1504290111136,1109181.835981366,ferromagnetico
Ferro_309,48.91724699225839,4,146.11564831139552,505.2733307756451,957932.0501113643,ferromagnetico
Ferro_747,63.85510690103315,8,337.56724570348666,610.4127368260404,750297.0960084131,ferromagnetico
Ferro_481,49.28282104640599,6,985.5711366277029,635.876624541093,1023661.9827044074,ferromagnetico
Ferro_757,56.719363549252726,4,428.75690536873594,817.9204500020467,1103200.677082562,ferromagnetico
Ferro_480,55.51048408304933,4,230.8453523299093,489.9912271242986,953918.8358764134,ferromagnetico
Ferro_852,48.41164429882739,4,535.1536546917358,867.3806223437897,1035490.8591483246,ferromagnetico
Ferro_368,51.18899615412529,5,903.4787930964914,938.7390573500485,1175606.0131579197,ferromagnetico
Ferro_414,53.33399404985735,4,743.6009292546664,630.4584405129251,943779.226829393,ferromagnetico
Ferro_450,50.26813463654876,5,532.4259628173833,444.4303969455678,1135356.8254209717,ferromagnetico
Ferro_644,52.42283979736837,4,209.83537245460997,757.8355840051307,1105102.6638944636,ferromagnetico
Ferro_822,60.70762706789777,3,237.5142736419494,833.6629101093029,1064921.0206149337,ferromagnetico
Ferro_252,55.86231926380099,5,795.6670118578734,961.2746560470779,906473.3746461035,ferromagnetico
Ferro_526,50.727658113373515,6,616.937717799115,582.2559232793691,1129954.1784606369,ferromagnetico
Ferro_412,51.02656963561502,4,766.0866406861733,325.05022342981033,1110068.844275083,ferromagnetico
Ferro_709,54.65899183349168,7,905.3180532437657,451.7623429392312,1032130.9676132938,ferromagnetico
Ferro_24,55.77206408681103,4,225.66595643142892,680.5830208061086,914750.9797081078,ferromagnetico
Ferro_334,49.560655516486236,5,514.2543621192008,912.8049006869239,973273.4125511037,ferromagnetico
Ferro_50,54.77892401979742,5,135.63488456897667,963.472982993646,1103862.9523492875,ferromagnetico
Ferro_884,59.0324168707631,5,752.4373049792785,954.1041068801446,1011599.6494819676,ferromagnetico
Ferro_241,44.852555952340836,4,601.3972979744609,533.2086055988092,678429.7004569299,ferromagnetico
Ferro_864,58.05919678598787,5,363.32179782084086,654.0165838850157,866903.1788358749,ferromagnetico
Ferro_725,50.76165767375958,5,953.2919129117105,365.9572336833534,1012165.8732976053,ferromagnetico
Ferro_269,53.076746334217454,5,635.3687406834537,333.8633957624602,945435.9482646327,ferromagnetico
Ferro_343,62.35927508777016,7,874.434070095889,731.4945097989063,919351.3192164551,ferromagnetico
Ferro_527,60.77446684790668,4,695.1006152011662,408.9001301116472,827040.5895934934,ferromagnetico
Ferro_682,55.38216420347038,3,544.8907187766235,563.2253389930968,971164.6591090121,ferromagnetico
Ferro_96,51.12551729877519,3,494.0221433142346,507.2413588920802,978010.9727887877,ferromagnetico
Ferro_325,59.614930115054534,5,688.1614813245671,941.4068341585725,906151.1594263101,ferromagnetico
Ferro_21,50.257896193701505,5,686.3989326610786,588.973453112468,1119757.2045291434,ferromagnetico
Ferro_884,46.92921185343785,6,481.7448913210974,402.1417380208717,1031608.4058372885,ferromagnetico
Ferro_95,49.1830564588612,4,923.903417542882,356.26398032821237,951890.1595333221,ferromagnetico
Ferro_539,58.75331134903444,5,598.194461609858,319.14539268496867,1066780.6748524136,ferromagnetico
Ferro_783,63.340409621763385,5,906.4250300574482,417.7514141811347,1037311.4534239186,ferromagnetico
Ferro_20,61.73612594877642,5,146.25072062133972,596.6820321940085,1133056.7009476249,ferromagnetico
Ferro_393,53.6156715387072,5,867.5494562698817,764.9701748463625,1069641.01692806,ferromagnetico
Ferro_719,60.60132277299611,5,885.6917971877793,369.78790153776447,1144954.1511389727,ferromagnetico
Ferro_177,48.95675481351173,4,953.863388649427,373.48355556992266,1071211.928058146,ferromagnetico
Ferro_453,50.477019429519856,5,171.0502311081343,852.4926038863969,1060242.4874117407,ferromagnetico
Ferro_443,52.20729071513394,3,229.4791596323554,943.3479318065099,1141590.1300421,ferromagnetico
Ferro_367,53.68160341912357,5,860.235690543572,609.9975202323668,809418.9501015175,ferromagnetico
Ferro_681,41.886887930415774,4,924.2377784838424,403.5644281513973,1243557.043445452,ferromagnetico
Ferro_484,51.874452267749525,4,801.7833924029078,868.9765960112613,953738.6014890632,ferromagnetico
Ferro_471,44.00876237925452,4,912.8696473685646,836.2838242402197,1034401.4888705572,ferromagnetico
Ferro_221,47.23117828038479,5,767.2250006810859,386.6558871926344,1075876.9830817028,ferromagnetico
Ferro_611,60.47548414048533,3,752.3197246702035,485.9823901054452,1228836.5167576175,ferromagnetico
Ferro_49,55.630013089114016,6,768.4005001484302,756.0036559932247,1146529.6862139418,ferromagnetico
Ferro_172,43.5399693110235,5,175.48942397640124,723.8541181366804,870126.6305485438,ferromagnetico
Ferro_830,62.53139465479832,5,810.5431783593184,621.1696017892858,779663.2940225684,ferromagnetico
Ferro_294,61.435456193516764,3,225.59293809131088,690.6483546953897,1074032.9849341062,ferromagnetico
Ferro_785,47.54081622670492,5,860.1916577545738,471.8989410603566,1159676.1793798169,ferromagnetico
Ferro_560,52.38308589132669,4,976.5902960746072,535.6402994464024,1017324.4142206478,ferromagnetico
Ferro_82,47.595092670829835,6,680.4411457066259,1005.9257667225287,928232.7902516539,ferromagnetico
Ferro_936,53.032759462350896,4,186.54609475849875,754.398140798898,986876.1860489283,ferromagnetico
Ferro_824,57.40825373278171,4,821.1092772054419,559.5668508428978,907191.3448778073,ferromagnetico
Ferro_735,56.19989870913562,5,290.5518065299169,340.5148714133729,1102958.3496473904,ferromagnetico
Ferro_615,51.09749474675913,5,493.49046233833775,307.7014650681131,853225.7490731527,ferromagnetico
Ferro_52,51.520250965754194,5,241.10502291665517,808.6645252760088,1134358.1493506276,ferromagnetico
Ferro_792,57.45617233270649,2,392.32946078966415,718.3067336954691,1181585.0609608789,ferromagnetico
Ferro_314,54.2286360222329,6,124.30574647068583,853.2453969059649,851922.8315659768,ferromagnetico
Ferro_999,45.63189482186173,6,526.1087794442897,626.7689542059313,981933.4539579346,ferromagnetico
Ferro_20,64.56450946893293,5,498.31809933219927,847.9430666484983,840012.2606233053,ferromagnetico
Ferro_816,62.269815050403714,5,394.23610002247983,748.317371325348,998661.8601908891,ferromagnetico
Ferro_585,53.15193039855387,5,876.5374435180939,296.72228057235964,1083424.1469323358,ferromagnetico
Ferro_859,59.81652381029179,2,913.798668032262,350.7408623849011,1089348.1647415531,ferromagnetico
Ferro_117,40.12869238286226,4,647.0681538441901,639.1416640662468,964699.2613435276,ferromagnetico
Ferro_645,52.81217711200785,4,587.0329333459009,1018.3526596984957,1219791.8668738878,ferromagnetico
Ferro_126,38.582538358079816,6,672.4836700378536,659.3183976475779,1007081.2243762242,ferromagnetico
Ferro_400,67.96557232122129,5,442.5284756394524,984.6026013464094,1079993.5957977066,ferromagnetico
Ferro_335,62.88436669831842,5,789.1963628248272,789.0985548143017,1159466.400962783,ferromagnetico
Ferro_587,59.442564896727205,2,626.5781150644542,822.2023077694407,1119541.114516247,ferromagnetico
Ferro_816,57.05405022136694,6,619.6424006416012,920.7353416660371,705543.4059874729,ferromagnetico
Ferro_837,50.34020979277551,5,675.0937192738472,872.5109442269595,1028662.1326682442,ferromagnetico
Ferro_247,52.805158070511325,4,119.3952807782249,601.0329646088929,790997.973368182,ferromagnetico
Ferro_986,48.66994550326386,4,316.86196940426663,863.6447652201739,866436.8084827426,ferromagnetico
Ferro_777,58.82892738770445,5,711.4664043053849,425.4635192225235,989375.9036963558,ferromagnetico
Ferro_679,52.98134097284768,4,29.602435011966932,818.0922573320468,958633.814373633,ferromagnetico
Ferro_62,63.161335095442986,3,692.4051158855929,361.69653464275814,873721.8796826875,ferromagnetico
Ferro_85,60.033298873074784,6,297.4169994386387,609.4352426020797,926360.8917252898,ferromagnetico
Ferro_936,42.69333555146807,5,242.1986161555199,849.903623749712,1000959.4728875111,ferromagnetico
Ferro_600,54.64437115648506,4,341.06895275594826,487.46954283953517,967487.0065647596,ferromagnetico
Ferro_867,52.912525381168116,5,828.5281912557087,337.58657218833537,817540.6307286771,ferromagnetico
Ferro_328,47.19181470752919,5,133.45148377581467,672.1559011197211,868020.250370249,ferromagnetico
Ferro_78,55.777571937034786,5,791.9787089110732,806.4687631031838,963671.0587941378,ferromagnetico
Ferro_350,57.343206010905995,7,814.1349686724229,798.1613576498154,738376.2361160715,ferromagnetico
Ferro_683,54.48584645348834,3,474.669034185263,851.9204653148323,1098211.212527667,ferromagnetico
Ferro_830,48.011963729417246,5,881.3085826800765,905.76510162744,1125361.347367685,ferromagnetico
Ferro_615,47.95178224548708,5,551.0233063861994,799.1142251437633,941946.2818724877,ferromagnetico
Ferro_103,56.79006942126705,5,79.56506822958787,552.2813868706535,835612.8097274967,ferromagnetico
Ferro_405,46.52639804384017,4,447.3871532771245,294.70370308837596,954591.254509383,ferromagnetico
Ferro_561,58.07207264554141,6,206.7718825047237,420.68889628128017,1089720.9641081493,ferromagnetico
Ferro_498,53.562183801250455,2,420.02669693760697,915.6146134371365,1061980.636330122,ferromagnetico
Ferro_364,46.06985119544059,3,936.2000759170667,331.86646146583087,1077108.9688036228,ferromagnetico
Ferro_927,52.61714712895858,5,557.2467071634848,466.24504667997934,977366.9972780551,ferromagnetico
Ferro_132,47.383839316465455,6,136.07376424697355,685.1116195052775,815918.4213541454,ferromagnetico
Ferro_184,57.0981773391336,5,790.0997260552052,657.2349391293164,1229287.8610754122,ferromagnetico
Ferro_352,65.43252946596006,5,842.6053122470859,246.63467275325618,1059926.3807979892,ferromagnetico
Ferro_840,46.57178945236116,4,722.5776395373847,369.85025532441307,808385.4972990094,ferromagnetico
Ferro_393,57.765566685104716,6,400.73759841213126,664.443914622925,923210.0610801245,ferromagnetico
Ferro_335,59.650627499315675,4,289.8776061839442,679.8578100854265,1003933.8954545568,ferromagnetico
Ferro_610,50.047806199012236,5,84.33666856958956,667.5274966738621,926442.9049525275,ferromagnetico
Ferro_660,48.42372877176509,5,402.64510277092893,445.9026938297189,1095868.7403626037,ferromagnetico
Ferro_512,60.81057948277069,4,595.1968895153797,548.7665280399813,1013988.325340021,ferromagnetico
Ferro_80,55.67578924019788,4,145.11788242719305,524.9136385002936,942502.7237295902,ferromagnetico
Ferro_833,41.47493763502629,3,690.724492390347,1017.8064685105343,692575.8658661703,ferromagnetico
Ferro_849,58.154016576676284,4,493.2878910327748,902.8185652160805,820014.6874772364,ferromagnetico
Ferro_630,63.88672811291809,5,520.6380973431147,442.8983065927843,950978.9903268631,ferromagnetico
Ferro_842,72.41285751274168,7,558.6391189377867,643.7334574034699,1035407.3156553103,ferromagnetico
Ferro_615,53.32062448025086,3,181.07438775536505,803.3522275536769,923311.6514845975,ferromagnetico
Ferro_597,63.55481011445175,4,930.228136718724,388.5028374779505,1090864.4089783332,ferromagnetico
Ferro_754,56.12773205886072,4,781.8303259049449,622.2216709401403,853276.846725364,ferromagnetico
Ferro_192,53.60002130963038,4,296.01000521743555,757.3841273465478,900041.5444216758,ferromagnetico
Ferro_226,65.07026465141726,4,487.98527909164153,688.1905235472066,923125.4248803781,ferromagnetico
Ferro_432,37.09397183850641,2,382.38155452809235,344.2118711619318,993170.1493672625,ferromagnetico
Ferro_810,43.90371901240886,3,713.9934169717056,668.4093580300346,1027598.9773324867,ferromagnetico
Ferro_112,39.59550241427968,3,455.79116807322026,655.8681068049743,955537.2009157077,ferromagnetico
Ferro_680,52.227509203951705,4,794.3253259841881,516.5144963198385,857730.1739546631,ferromagnetico
Ferro_508,60.733931373133544,3,275.0323273590226,664.0896902982423,731598.6455441472,ferromagnetico
Ferro_779,39.41625247461013,3,799.8032854553138,677.9959606413779,1040004.9322101711,ferromagnetico
Ferro_878,47.98984062647045,6,741.6773814401428,820.3918132855089,683516.635795294,ferromagnetico
Ferro_286,66.86868428821849,5,1015.5066951087116,952.0029820713305,991636.689725541,ferromagnetico
Ferro_388,54.934376668097414,5,167.89227282914436,1001.1479224643847,939157.4403437137,ferromagnetico
Ferro_619,61.42079603495613,3,113.87984935362464,300.8309288817827,973751.9334378329,ferromagnetico
Ferro_780,61.45433836782354,3,774.1048638089403,467.41668315726093,1021338.0989523842,ferromagnetico
Ferro_667,67.08057928764808,5,471.6088928695376,790.3787662971444,940103.2611592873,ferromagnetico
Ferro_869,54.181731761864995,3,654.9176337737665,614.083046652325,727760.2678141091,ferromagnetico
Ferro_277,50.37642307263772,2,919.2829950710704,247.37145916711967,975237.8166493651,ferromagnetico
Ferro_154,57.4726678507821,6,611.5712415132148,790.0344128934358,1159337.5614743629,ferromagnetico
Ferro_418,52.047686799164715,4,240.28272343565132,467.2512426074307,948459.1975903469,ferromagnetico
Ferro_791,51.351335337959526,2,539.2205984901852,630.2584768287759,872822.0567988139,ferromagnetico
Ferro_190,53.93294168639068,4,683.9417379625637,311.19711231677434,744949.6489779453,ferromagnetico
Ferro_202,53.53292204917644,3,628.0619656729898,665.2981238467254,1191451.0740400648,ferromagnetico
Ferro_837,55.924028648275,4,499.09775810134914,789.6227733143102,1245796.3414873604,ferromagnetico
Ferro_93,47.74153248629831,3,220.73485475258872,944.7430524813542,975158.7895312776,ferromagnetico
Ferro_966,60.75011355351462,4,988.2697220306313,842.309253117024,1047611.1892302615,ferromagnetico
Ferro_207,48.26219958044322,3,226.06143149486257,431.8870158072938,1177592.2801289922,ferromagnetico
Ferro_444,59.58786297792255,6,411.9515382927198,401.76246525019826,842817.773259702,ferromagnetico
Ferro_899,53.43823429427983,5,747.8203861292741,583.5275753884272,1199751.6470571074,ferromagnetico
Ferro_29,55.03618966892493,5,732.1813140504499,678.1635657287113,1124683.061788598,ferromagnetico
Ferro_338,54.75111103627221,3,534.5448120978602,507.49740264846383,1126003.156470813,ferromagnetico
Ferro_171,61.42543355648282,5,269.09244532002293,398.71711565171245,1062693.4226160909,ferromagnetico
Ferro_602,43.629023806103916,5,355.2888803019333,632.1408384104026,943042.8729087337,ferromagnetico
Ferro_566,54.39469275618988,7,499.83570263634493,865.5092081043781,1044123.6403876923,ferromagnetico
Ferro_9,48.71639116086336,4,519.9049292832702,888.0259505057613,1140563.0405668977,ferromagnetico
Ferro_491,64.87908568293098,3,271.5600649732069,814.0318471669937,944131.2219983427,ferromagnetico
Ferro_170,49.18787885557403,4,564.903098098934,794.0058487083514,1019877.0550698799,ferromagnetico
Ferro_722,44.66056253653869,4,382.0463593671238,507.50708883256823,862851.4080633592,ferromagnetico
Ferro_539,56.91705221243085,4,274.0775785088566,466.97295540794534,1215396.4292826531,ferromagnetico
Ferro_190,56.281012115275765,7,290.5900054874785,663.2299018088422,906000.4843201293,ferromagnetico
Ferro_753,50.37588712658742,6,265.0460306954954,355.1569196537317,1051349.1688954616,ferromagnetico
Ferro_27,51.619795406579534,3,855.1210613079296,645.1650815121571,974878.7850440099,ferromagnetico
Ferro_700,60.50920065195847,5,306.6973106518905,969.9036298628765,1101719.978594842,ferromagnetico
Ferro_984,51.18718294887758,4,575.9039655341716,936.9712111403875,933498.3996340575,ferromagnetico
Ferro_159,59.14998057202935,5,778.7133807822809,504.0716632049948,901957.0949567122,ferromagnetico
Ferro_935,44.8142456086741,5,753.1917144639212,900.4099946032374,950663.1758700475,ferromagnetico
Ferro_514,56.973956924671164,5,728.2070380318113,952.0743948111949,890855.8469761148,ferromagnetico
Ferro_656,58.55263018758486,6,174.65094036324473,514.6511841082915,1239005.903265721,ferromagnetico
Ferro_853,57.05966948915371,4,970.5072369386241,669.4456012496895,1012093.7805474307,ferromagnetico
Ferro_348,40.002931509159794,4,465.70419911352934,938.6513418505581,923604.5191148326,ferromagnetico
Ferro_675,53.53691745928317,4,876.6302066596638,562.0087648167096,1171927.0776568518,ferromagnetico
Ferro_19,59.53185285819353,5,182.69119726609455,984.3832877826391,860875.0583259498,ferromagnetico
Ferro_777,44.07289623089151,3,908.141608326492,616.3368858895599,974113.4177188257,ferromagnetico
Ferro_266,47.85015205584178,4,653.3233422181398,923.2317135960459,981536.4667213741,ferromagnetico
Ferro_91,48.59450068113772,6,790.4363987705061,846.7381355520845,856203.0447824707,ferromagnetico
Ferro_105,61.9383533780495,5,896.2908212128339,302.82711830373523,1066363.2198055366,ferromagnetico
Ferro_642,56.05000755794112,5,623.4321614749936,501.17855338053977,1046224.294854592,ferromagnetico
Ferro_66,62.45617535444404,3,953.455659900452,622.6385049518863,1141688.3652828129,ferromagnetico
Ferro_635,56.388485097106965,5,872.4661549783208,685.2838977617745,933058.1669705833,ferromagnetico
Ferro_597,58.18554529694866,5,296.0264310312098,501.84579275473425,914009.2496902092,ferromagnetico
Ferro_698,52.78829071050326,4,387.23684024075953,623.8162040833853,1240357.632138979,ferromagnetico
Ferro_650,48.90872362796509,5,812.0238091110613,577.867874803515,998518.1689020393,ferromagnetico
Ferro_942,53.208569179409196,4,517.9709241282259,407.7355834449062,1031210.804236231,ferromagnetico
Ferro_748,47.51862748358099,5,742.0334616666289,1021.7853183999752,1053060.6769618697,ferromagnetico
Ferro_605,53.70708530274527,5,510.6742228157544,544.3127179926138,879528.5481416329,ferromagnetico
Ferro_745,65.86290298701451,6,309.11484811372367,791.9406803238683,983319.3366270367,ferromagnetico
Ferro_223,53.726885727081005,2,771.3388095340201,291.9154168930782,1160126.2477430138,ferromagnetico
Ferro_578,58.01810356985545,4,726.7721869291403,853.0579020553492,1030584.4754163575,ferromagnetico
Ferro_151,56.308071199920406,6,952.2582433347594,427.4098829054983,944414.1637023858,ferromagnetico
Ferro_557,56.88456548706042,5,568.8802914681847,868.29002988783,919430.4510143372,ferromagnetico
Ferro_196,62.31780593497821,6,597.9236039667943,509.0071083058062,1012753.9979309847,ferromagnetico
Ferro_29,50.98961455407244,3,405.8235443545128,876.6565770649058,994288.5567352611,ferromagnetico
Ferro_918,67.74683466568528,3,115.03587656795986,874.5038590905675,985549.7893704103,ferromagnetico
Ferro_218,55.05266549628355,4,612.199674263953,959.4524066133268,1058673.9916874731,ferromagnetico
Ferro_370,59.05860161626194,6,84.41181102051559,469.8758773596783,989640.6749278887,ferromagnetico
Ferro_624,61.29360367608973,3,350.9864267656886,988.9217215017887,931228.6470817253,ferromagnetico
Ferro_28,53.136507732000155,5,379.87937051958835,947.5244014883835,1006848.5968044741,ferromagnetico
Ferro_28,48.02071426082125,4,345.821746244091,448.9679383259202,1082624.5105239719,ferromagnetico
Ferro_776,64.39170609782991,4,209.2809271131112,786.0587510438318,1040298.5512852836,ferromagnetico
Ferro_348,63.96189197070052,6,204.575627243246,715.1892248833453,851257.7566537636,ferromagnetico
Ferro_938,55.48678910951428,5,265.0456226716561,978.0072253188007,952166.2163170804,ferromagnetico
Ferro_267,42.92969336151011,3,49.69566814197267,294.1213906158449,1169201.6671600512,ferromagnetico
Ferro_317,53.77231429535514,3,582.4563971429782,718.8045106096579,1116567.6900118343,ferromagnetico
Ferro_598,51.05793337229669,6,584.5495421213501,911.01050582008,1079434.4082144871,ferromagnetico
Ferro_916,49.93682641831779,4,418.2144832377376,479.11387624952147,932218.8695800488,ferromagnetico
Ferro_552,44.579484242778825,5,98.79330722829098,798.3672631283656,997993.5692598649,ferromagnetico
Ferro_224,51.748267437111735,2,627.2739932538869,620.9971734511089,823194.8443582562,ferromagnetico
Ferro_254,67.43945495570642,5,399.50115553820797,390.8080215656044,804125.5136068623,ferromagnetico
Ferro_517,57.17607582647309,5,902.6021637325812,430.0189852877825,1128071.2874434632,ferromagnetico
Ferro_146,50.394055585463434,4,737.3405479004283,755.0186721192806,904085.3846464163,ferromagnetico
Ferro_892,57.424827215262304,4,399.67456691840806,458.2422541472872,1126054.1155954266,ferromagnetico
Ferro_467,57.92560676078671,5,587.3415473465569,508.0572920821916,1121726.5109530455,ferromagnetico
Ferro_403,58.895254186927005,3,491.5053005632447,760.320059178299,1073269.1389899144,ferromagnetico
Ferro_52,56.89143110542639,5,436.2207898642573,443.29551859029255,1054935.3033652701,ferromagnetico
Ferro_504,59.121586044252524,3,86.57057167175253,318.16850202410785,1083195.269348957,ferromagnetico
Ferro_813,58.60678159952711,4,779.1226451606062,567.7992340435953,893280.9190453072,ferromagnetico
Ferro_812,52.87560937300509,6,682.5183720676109,906.948037556006,1020540.4030547168,ferromagnetico
Ferro_358,52.61539919447968,3,877.9834368751041,426.8318900583282,962921.4854583228,ferromagnetico
Ferro_635,52.0263242753668,4,787.4982052123195,344.4101474854484,952518.7916123671,ferromagnetico
Ferro_224,48.00945045432533,2,746.7016116818094,434.8450980235349,1001535.7526893042,ferromagnetico
Ferro_443,53.34258807362321,5,361.5189015391521,584.0350495367915,1188827.9679037568,ferromagnetico
Ferro_852,52.968844432671766,4,812.052961922678,633.4843227241618,1065356.0685232189,ferromagnetico
Ferro_711,53.43073408889644,2,973.2161978291062,706.2592318257445,899723.6063727407,ferromagnetico
Ferro_972,60.17923239766908,5,938.5729764162323,743.5488524675369,784796.0916142396,ferromagnetico
Ferro_670,55.44319267601021,4,557.2199558772195,537.653918116637,823183.4249744288,ferromagnetico
Ferro_59,60.065074553586555,6,983.9593997216294,739.3818053048211,1005351.1897258929,ferromagnetico
Ferro_322,59.91591300106631,3,925.0430881125566,653.5342389308496,1064590.4857697077,ferromagnetico
Ferro_326,54.3622347079029,3,327.1994280905115,931.2951101345493,1041425.692643115,ferromagnetico
Ferro_417,46.91210752536597,4,305.95668531489315,688.312264157182,1037626.194815683,ferromagnetico
Ferro_738,53.1564285543736,4,588.1258527366808,508.85468134401754,1066049.2838046877,ferromagnetico
Ferro_399,53.61472128877805,4,910.7343579733832,320.2957453973734,984128.7700529407,ferromagnetico
Ferro_753,61.48559712563651,2,813.7116613787636,482.3418363538652,1088456.5669449691,ferromagnetico
Ferro_290,41.579037185173895,3,968.5020856215519,627.8651528381649,1207860.777943762,ferromagnetico
Ferro_656,62.34652805069356,6,865.7896451393015,615.0507164953576,1171607.8240578182,ferromagnetico
Ferro_812,60.343868009710896,2,525.9588488443881,790.1768274619668,1005496.5757302385,ferromagnetico
Ferro_748,53.49122124852198,3,876.6229029124539,808.0640709484369,1074748.4035872163,ferromagnetico
Ferro_102,56.81987525523368,3,850.3821158318813,502.6262462006137,1033690.5787022301,ferromagnetico
Ferro_323,55.73521476313397,5,496.8520082656682,823.3864612544793,1078340.8961813594,ferromagnetico
Ferro_530,47.361540637001596,5,500.11686128166906,437.1584134781545,709942.6071000627,ferromagnetico
Ferro_675,38.33085427116575,3,613.1666493422697,969.0842636708144,987768.9141527625,ferromagnetico
Ferro_62,46.630759800843975,5,116.89051452426409,957.8347268947321,892820.6775063847,ferromagnetico
Ferro_973,50.761435982060426,5,609.4033545643658,482.4941369284576,1096672.6807991222,ferromagnetico
Ferro_10,49.67737557920154,6,505.85176671352326,602.0669887958243,1055070.1150354957,ferromagnetico
Ferro_836,56.55439990156337,4,444.2009175337126,560.8396579728766,817768.0473186888,ferromagnetico
Ferro_961,52.71473376348381,5,777.7576240790896,746.2939133102095,908434.2224565356,ferromagnetico
Ferro_112,54.99322679512157,5,569.6852311226176,652.8024929283027,993010.5580600183,ferromagnetico
Ferro_113,56.841831757898596,5,387.2103970259794,257.1021131852987,912544.1140747626,ferromagnetico
Ferro_806,66.86854481729343,6,844.0037697832694,422.96576035394696,1059192.2388914179,ferromagnetico
Ferro_840,71.983372482228,4,487.25932075222187,1036.2248824235412,1064193.425198823,ferromagnetico
Ferro_556,55.51944985348378,5,269.1234725476266,558.9158050891401,951552.9700962259,ferromagnetico
Ferro_467,52.53246096522983,6,988.5986666787747,847.097284857082,965091.5127106374,ferromagnetico
Ferro_194,58.18684427370345,5,697.0872618066763,473.7528593125836,1054064.1487862223,ferromagnetico
Ferro_923,56.24883593194279,7,259.0989462418971,927.6843658737482,944697.2728247783,ferromagnetico
Ferro_350,55.930982938329294,4,521.4332190159249,823.9090395844033,874040.0396932214,ferromagnetico
Ferro_978,49.05766918116057,3,85.60865129468299,642.0193096854126,972647.8798063209,ferromagnetico
Ferro_869,54.244682124849014,6,766.779468625472,476.0610102632291,1084926.5471393191,ferromagnetico
Ferro_480,47.71904999602315,5,986.1541059401467,762.6469823378087,1312264.5167576636,ferromagnetico
Ferro_234,71.37305765576949,5,735.3773243981743,956.574164120218,854336.6639021396,ferromagnetico
Ferro_616,56.54504803294542,5,99.29242886422176,854.3995256417387,1051833.7188599547,ferromagnetico
Ferro_956,64.80625761104811,5,841.962494398987,810.4642924976418,981304.098820399,ferromagnetico
Ferro_9,51.93308808038687,3,447.61318195516026,842.0497703422656,1181471.2684141712,ferromagnetico
Ferro_939,56.98717413160999,3,628.7132518643721,788.7214243873801,763401.9977791114,ferromagnetico
Ferro_318,62.85786357435486,3,838.408699203426,391.0855841221337,1109415.6012358365,ferromagnetico
Ferro_691,57.65522913057398,3,362.3178757781481,711.4274955589427,972004.3718170151,ferromagnetico
Ferro_199,61.87146392729033,4,304.5763369302713,675.620860386926,961508.78167855,ferromagnetico
Ferro_156,58.70367021154383,4,563.7543490277792,423.77197689234333,1017769.7488143608,ferromagnetico
Ferro_590,51.30911057748916,5,306.0985216307104,575.1710115209509,878265.7226577647,ferromagnetico
Ferro_267,57.97210819279063,5,605.0928376251696,831.209990400311,856933.7466407146,ferromagnetico
Ferro_423,64.09883895120788,3,308.5640914610111,345.8997330604995,1260334.9935031116,ferromagnetico
Ferro_997,66.68896291322442,2,723.1452635599105,882.385617757796,830066.6726298253,ferromagnetico
Ferro_271,51.80065059703443,7,131.77687831581989,582.1660680665416,693888.7928447721,ferromagnetico
Ferro_292,57.42699254490989,6,1002.153687791227,863.975599260862,758726.7031764076,ferromagnetico
Ferro_176,58.25638195175244,4,461.22504774613674,538.832678830141,852690.6214786089,ferromagnetico
Ferro_395,52.179758816693386,3,639.9987730010096,338.94003771355335,1103723.3540661002,ferromagnetico
Ferro_154,62.65748555972959,5,823.4464286406574,435.43443787137363,972573.6408017996,ferromagnetico
Ferro_334,54.84193691496879,5,929.375446042852,979.5069570328656,1131002.6042165079,ferromagnetico
Ferro_852,48.64882866515148,6,100.0981650530043,574.6826941613332,1052797.7020337256,ferromagnetico
Ferro_867,61.67046576927942,6,1005.8935049874323,626.6387658599067,1015844.8536431084,ferromagnetico
Ferro_809,63.11788755661635,4,654.1637158920148,583.9317658230311,1085645.100577053,ferromagnetico
Ferro_586,57.69924982168916,5,569.839901116532,674.1658233870119,1134380.6843818324,ferromagnetico
Ferro_509,51.907241537172915,5,934.4201868857665,821.063365575041,785487.0046881455,ferromagnetico
Ferro_445,55.42179645274716,3,901.8725817651407,800.0387076337396,1168448.354452866,ferromagnetico
Ferro_567,57.98963609326622,3,590.4252400532096,541.4265980527023,863069.9369069781,ferromagnetico
Ferro_541,63.65474400789111,5,125.11223160450166,366.386850485163,1201648.5618993312,ferromagnetico
Ferro_656,50.50819149021342,3,533.7681014486437,687.7435285782783,1019686.5271451188,ferromagnetico
Ferro_536,48.866499709781834,4,241.06057118053093,874.5342832328442,920261.2349036036,ferromagnetico
Ferro_442,61.76776242715016,5,491.67881331293734,682.2110482590247,1056227.070133823,ferromagnetico
Ferro_38,53.39475292467194,5,998.9254885136069,927.1163103009288,1228038.7511741477,ferromagnetico
Ferro_450,61.428501702580434,4,919.3230358757181,481.1792149293754,923550.5288526097,ferromagnetico
Ferro_918,51.729422426175034,5,817.9255116931658,375.94895528786714,862615.3494998061,ferromagnetico
Ferro_691,51.40394438358448,4,515.9051731976856,898.5414491759547,1094047.9641546162,ferromagnetico
Ferro_807,60.305245373906196,4,850.5146870207344,603.6230886488845,1219143.4653237774,ferromagnetico
Ferro_659,50.27376656160092,5,605.7546155086203,633.5740184877246,1057891.3821669486,ferromagnetico
